fold,period,target_exit_config,feature_set,model_type,probability_variant,signal_quality_config,signal_rank_column,market_exposure_config,symbol_selection_config,selected_symbols,selected_symbol_count,train_end,validation_start,validation_end,test_start,test_end,threshold,selected_for_test,strategy_return,buy_and_hold_return,excess_return,max_drawdown,sharpe,profit_factor,win_rate,beats_buy_and_hold,total_signals_before_rank,rank_filtered_signals,total_signals,executable_signals,avg_risk_fraction_on_signals,strong_market_signals,symbols_with_signals,closed_trades
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.011811555090836364,-0.44250347900204706,0.4306919239112107,-0.02889841520602754,-0.6117400998950475,0.6322409838635634,0.32689594356261026,True,138,0,138,130,0.009999999999999998,87,10,42
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,NVDA,QQQ,SPY",4,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.013940265918196854,-0.3343743675687444,0.32043410165054753,-0.03997515529602236,-0.5783892233053857,0.7791542159041601,0.3396825396825397,True,79,0,79,72,0.01,39,4,28
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_7_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,NVDA,QQQ,SPY",4,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.013940265918196854,-0.3343743675687444,0.32043410165054753,-0.03997515529602236,-0.5783892233053857,0.7791542159041601,0.3396825396825397,True,79,0,79,72,0.01,39,4,28
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,NVDA,SPY",3,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.005018864407125947,-0.33347107771915446,0.3284522133120285,-0.03807530868576462,-0.22738066447732577,1.0222149111150725,0.3862433862433862,True,64,0,64,58,0.01,30,3,23
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_3_by_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,NVDA,QQQ,SPY",4,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.013940265918196854,-0.3343743675687444,0.32043410165054753,-0.03997515529602236,-0.5783892233053857,0.7791542159041601,0.3396825396825397,True,79,0,79,72,0.01,39,4,28
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_excess,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,NVDA,QQQ,SPY",4,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.013940265918196854,-0.3343743675687444,0.32043410165054753,-0.03997515529602236,-0.5783892233053857,0.7791542159041601,0.3396825396825397,True,79,0,79,72,0.01,39,4,28
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,top_5_by_validation_sharpe,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"NVDA,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,0.006828131768525054,-0.3571375450912902,0.3639656768598153,-0.037256232756334884,0.1681748293564688,1.3350496821297395,0.4365079365079365,True,47,0,47,41,0.010000000000000002,23,2,16
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.010642801102463623,-0.44250347900204706,0.4318606778995834,-0.017133376524378695,-0.9594164999286037,0.14036166126932106,0.1875,True,43,0,43,38,0.010000000000000002,26,9,15
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.005138573359835529,-0.44250347900204706,0.4373649056422114,-0.0063876061475842015,-0.9825853078047493,0.0,0.2,True,12,0,12,11,0.009999999999999998,10,5,6
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0020591297520343504,-0.44250347900204706,0.44044434925001263,-0.002228599201800752,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,positive_validation_strategy,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,True,-0.010902510089530533,-0.48606237522337714,0.47515986513384667,-0.02568709536700048,-0.5865887518464444,0.5811197959078382,0.3282312925170068,True,94,0,94,91,0.01,68,8,28
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.009181324193824714,-0.48606237522337714,0.47688105102955247,-0.01729454347121856,-0.8423999739970184,0.16375527148087457,0.21428571428571427,True,32,0,32,30,0.01,25,7,12
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.0050400084534734015,-0.48606237522337714,0.4810223667699038,-0.006601299438159236,-0.9064901462811095,0.0,0.25,True,11,0,11,10,0.009999999999999998,10,4,5
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,-0.0025739121900429382,-0.48606237522337714,0.4834884630333342,-0.0027857490022509396,-1.2088952891438223,0.0,0.0,True,3,0,3,2,0.01,2,2,2
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.48606237522337714,0.48606237522337714,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,large_cap_stocks_only,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,TSLA",8,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.48606237522337714,0.48606237522337714,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.45,False,-0.015447735096059696,-0.26826789411672614,0.25282015902066646,-0.04174369456213578,-0.6997698180651585,0.785604547730739,0.3222222222222222,True,44,0,44,39,0.010000000000000002,19,2,14
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.5,False,-0.01648870873701926,-0.26826789411672614,0.2517791853797069,-0.016488708737019242,-1.7785321814497006,0.0,0.0,True,11,0,11,8,0.009999999999999998,1,2,3
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.55,False,-0.00553283298528404,-0.26826789411672614,0.26273506113144207,-0.005532832985284064,-1.2869659538993083,0.0,0.0,True,1,0,1,1,0.01,0,1,1
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.6,False,0.0,-0.26826789411672614,0.26826789411672614,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.65,False,0.0,-0.26826789411672614,0.26826789411672614,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,raw,no_quality_rank_filter,,default_1pct,index_etfs_only,"QQQ,SPY",2,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.7,False,0.0,-0.26826789411672614,0.26826789411672614,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.15,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.2,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
wf_2023,validation,default_1_5x_stop_3x_tp_10d,baseline,random_forest,isotonic,no_quality_rank_filter,,default_1pct,all_symbols,"AAPL,AMD,AMZN,GOOGL,META,MSFT,NVDA,QQQ,SPY,TSLA",10,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,0.25,False,0.0,-0.44250347900204706,0.44250347900204706,0.0,,,,True,0,0,0,0,,0,0,0
